Edge_Name,Global_Saliency_Mean,Global_Contrib_Mean,Contrib_Std,Robustness_Z_Score,PD_Contrib_Mean,HC_Contrib_Mean,Prodromal_Contrib_Mean,Contrastive_Delta_C
rh_corpuscallosum <-> rh_inferiorparietal,1.636181412132157e-05,1.5088823108207034e-06,3.555819002971065e-05,0.04242224047836876,0.0,0.0,6e-06,0.0
fourth_ventricle <-> left_accumbens_area,1.6359697444423727e-05,-8.331841999439375e-07,2.7361069713934266e-05,-0.030440322890258612,0.0,0.0,-4e-06,0.0
lh_superiorfrontal <-> optic_chiasm,1.634980606618041e-05,4.889645737938998e-07,5.0530550959675214e-05,0.009674698128717074,-0.0,-1e-06,4e-06,0.0
left_cerebellum_white_matter <-> rh_caudalmiddlefrontal,1.6342210783954527e-05,-7.354715904845799e-07,3.835343938262149e-05,-0.019171158851251122,-0.0,0.0,-3e-06,-0.0
lh_parahippocampal <-> optic_chiasm,1.6337436066211412e-05,-7.418260343563795e-07,3.1541472965931585e-05,-0.023511613393054038,0.0,0.0,-4e-06,0.0
left_vessel <-> right_cerebellum_white_matter,1.6268460849153527e-05,-6.933691103379746e-07,3.025650869986427e-05,-0.022908790611223816,0.0,0.0,-4e-06,0.0
left_cerebellum_white_matter <-> rh_bankssts,1.6160716948209308e-05,-8.209386166360199e-07,2.7739918926084013e-05,-0.029583460002989937,0.0,0.0,-4e-06,0.0
left_cerebellum_cortex <-> lh_cuneus,1.614930433337345e-05,-1.5482392969266236e-06,4.847368505315709e-05,-0.03193320176115218,-0.0,0.0,-7e-06,-0.0
brain_stem <-> rh_posteriorcingulate,1.605321640079651e-05,5.905417529572064e-07,4.888034641675104e-05,0.012078903019490002,-0.0,0.0,3e-06,-0.0
lh_pericalcarine <-> right_amygdala,1.600676923397273e-05,-3.877509803810307e-07,2.5419271852856827e-05,-0.015248214051298885,0.0,2e-06,-3e-06,-2e-06
cc_mid_posterior <-> left_cerebellum_white_matter,1.590501212243846e-05,-6.618511209769954e-07,3.617352207224297e-05,-0.01829150627336838,-0.0,0.0,-3e-06,-0.0
rh_superiorparietal <-> right_lateral_ventricle,1.5894981737297434e-05,5.376577829178104e-07,2.3991587331318496e-05,0.022400926051096923,0.0,1e-06,2e-06,-1e-06
optic_chiasm <-> rh_inferiortemporal,1.5871198724716385e-05,-3.87082651995139e-07,3.8068933961763276e-05,-0.010165270182821443,0.0,1e-06,-3e-06,-1e-06
right_cerebellum_white_matter <-> right_vessel,1.586824947116157e-05,-7.047569189932532e-07,2.2709392010134883e-05,-0.031020060689954575,0.0,0.0,-3e-06,0.0
lh_lingual <-> right_vessel,1.5831675526750543e-05,-5.161398126081924e-07,3.516462213608332e-05,-0.014673641997101049,0.0,0.0,-4e-06,0.0
cc_mid_anterior <-> rh_fusiform,1.5821804515738388e-05,1.1542022046798476e-07,2.451159991930748e-05,0.004706879683535933,0.0,2e-06,-2e-06,-2e-06
left_cerebellum_white_matter <-> lh_cuneus,1.582160847091939e-05,-9.04638704838696e-07,3.372295396451016e-05,-0.026817654504566964,0.0,0.0,-4e-06,0.0
optic_chiasm <-> rh_superiorfrontal,1.5730760981327042e-05,8.26734595827909e-07,5.0806298503128554e-05,0.01626908334885923,-0.0,-3e-06,6e-06,2e-06
left_cerebellum_white_matter <-> lh_transversetemporal,1.5647974857634932e-05,-1.1921856946245182e-06,4.7756754680535615e-05,-0.024958482161868946,0.0,0.0,-5e-06,0.0
rh_posteriorcingulate <-> third_ventricle,1.564377913171293e-05,8.646625907742201e-07,2.5456590280927695e-05,0.033952821372470056,-0.0,0.0,4e-06,-0.0
cc_central <-> fourth_ventricle,1.553269953393702e-05,-8.788061282341979e-07,3.146052155355365e-05,-0.027924739878833153,-0.0,0.0,-4e-06,-0.0
brain_stem <-> left_accumbens_area,1.552560606933014e-05,-1.0215869776167505e-06,3.2186133298168795e-05,-0.03173011392876966,-0.0,0.0,-4e-06,-0.0
lh_entorhinal <-> right_cerebellum_white_matter,1.5351172806503257e-05,-7.266307780019894e-07,2.1808487473125825e-05,-0.033303444104317126,-0.0,0.0,-3e-06,-0.0
lh_inferiorparietal <-> right_cerebellum_cortex,1.5348937272613918e-05,-6.402289666388487e-07,3.3682743865813903e-05,-0.019001983607765834,0.0,0.0,-4e-06,0.0
left_vessel <-> rh_corpuscallosum,1.5246626190241245e-05,2.0123813541506384e-06,6.511650939737211e-05,0.030899573349955085,0.0,3e-06,8e-06,-3e-06
left_cerebellum_white_matter <-> lh_medialorbitofrontal,1.5216281272170975e-05,-8.820634643478947e-07,2.5899672047536748e-05,-0.03404379116530551,-0.0,0.0,-4e-06,-0.0
fourth_ventricle <-> rh_paracentral,1.5188432438124656e-05,1.0489153003512815e-07,5.390273190164693e-05,0.0019455799462450153,-0.0,-0.0,1e-06,-0.0
cc_mid_posterior <-> left_cerebellum_cortex,1.5106812851753218e-05,-6.831228550966236e-07,2.077921475995842e-05,-0.03285948329382643,-0.0,0.0,-3e-06,-0.0
lh_lateraloccipital <-> rh_supramarginal,1.4991581453924321e-05,1.511752560283694e-06,4.969730103975814e-05,0.03041308879503488,0.0,0.0,6e-06,0.0
cc_mid_anterior <-> lh_pericalcarine,1.496534502658686e-05,-9.798191824935774e-08,2.193450100072376e-05,-0.004464987298919495,-0.0,3e-06,-1e-06,-3e-06
lh_entorhinal <-> right_cerebral_white_matter,1.4943800719885664e-05,6.624611679545568e-07,3.286901660384187e-05,0.02014844835344464,0.0,0.0,2e-06,0.0
lh_inferiortemporal <-> optic_chiasm,1.4697026608190028e-05,-1.3606826003742482e-07,2.5227248218820956e-05,-0.005391564835343277,1e-06,2e-06,-3e-06,-1e-06
lh_entorhinal <-> rh_paracentral,1.4628434065626481e-05,1.0360347923199967e-06,2.929655405766589e-05,0.03535164148884283,0.0,0.0,4e-06,0.0
fourth_ventricle <-> lh_temporalpole,1.4583328442320171e-05,-8.661775228142091e-07,2.3515670695366884e-05,-0.03681839867735601,-0.0,0.0,-4e-06,-0.0
fourth_ventricle <-> rh_supramarginal,1.4507168660965318e-05,6.404068348485643e-07,2.9536338776427385e-05,0.02167465958115571,0.0,0.0,3e-06,0.0
rh_postcentral <-> right_accumbens_area,1.4500688540850407e-05,1.3661751389397038e-06,4.337239258647681e-05,0.031491465949380786,0.0,0.0,6e-06,0.0
left_pallidum <-> rh_corpuscallosum,1.4492275484589936e-05,5.94974834088686e-07,2.2391188977581067e-05,0.026559966735878713,0.0,0.0,2e-06,0.0
rh_posteriorcingulate <-> rh_temporalpole,1.4469442210658994e-05,1.238644619477557e-06,4.165501888716965e-05,0.029728646537563096,-0.0,0.0,6e-06,-0.0
rh_entorhinal <-> rh_postcentral,1.445970929568731e-05,1.4957541780392504e-06,4.786704216450418e-05,0.031241574466941393,0.0,0.0,7e-06,0.0
cc_mid_anterior <-> right_cerebral_white_matter,1.4456522791412718e-05,1.1232849941366572e-06,3.479587632591408e-05,0.03227285483688098,0.0,0.0,4e-06,-0.0
left_vessel <-> rh_fusiform,1.4323940814981998e-05,5.0664709633156745e-08,2.6666379050399628e-05,0.0018992348825691827,0.0,1e-06,-2e-06,-1e-06
left_accumbens_area <-> rh_supramarginal,1.4303334518196236e-05,1.4572911686798093e-06,4.4751133144919595e-05,0.03255706605911098,0.0,3e-06,5e-06,-3e-06
fourth_ventricle <-> lh_inferiorparietal,1.4204445228761948e-05,-5.121322471260621e-07,1.7145538798762513e-05,-0.029852297449439708,0.0,0.0,-2e-06,0.0
lh_parsorbitalis <-> rh_posteriorcingulate,1.4177080913541023e-05,1.0863032186759657e-06,2.9568826627611893e-05,0.03672570357006317,0.0,0.0,5e-06,0.0
lh_lingual <-> lh_temporalpole,1.417415069192927e-05,-7.975939745401195e-07,3.190512973759437e-05,-0.024991092973706292,-0.0,1e-06,-4e-06,-1e-06
rh_posteriorcingulate <-> right_accumbens_area,1.4163901946988752e-05,8.205968997197502e-07,2.5622353808342497e-05,0.03201410630703266,0.0,4e-06,2e-06,-4e-06
cc_central <-> right_cerebellum_cortex,1.4133480326154824e-05,-1.0267772367402793e-06,3.732262979591694e-05,-0.027503479994666156,-0.0,0.0,-4e-06,-0.0
rh_superiorparietal <-> right_cerebellum_cortex,1.4111764802818086e-05,-4.614762716225962e-07,2.4017028469498034e-05,-0.019206547834595262,0.0,0.0,-3e-06,0.0
left_cerebellum_white_matter <-> lh_bankssts,1.4106792296206209e-05,-7.991214482395383e-07,2.8521151011445055e-05,-0.028008735011040273,0.0,0.0,-4e-06,0.0
left_cerebellum_white_matter <-> right_inf_lat_vent,1.4087368950225092e-05,-7.068883681530783e-07,2.735090041654149e-05,-0.025835712911177335,0.0,0.0,-3e-06,0.0
left_cerebellum_cortex <-> rh_bankssts,1.406986813493559e-05,-4.761272548387339e-07,3.220234990411422e-05,-0.014780891684587159,-0.0,0.0,-2e-06,-0.0
brain_stem <-> rh_superiorparietal,1.4056489937352313e-05,-1.1866140861395784e-06,3.654179339455953e-05,-0.03246390876996468,0.0,0.0,-6e-06,0.0
lh_lateraloccipital <-> right_vessel,1.3991129608155135e-05,-8.571208670562807e-07,5.423003251774136e-05,-0.015802366393787192,0.0,0.0,-5e-06,0.0
rh_inferiorparietal <-> right_lateral_ventricle,1.394666127153334e-05,8.363723486326399e-07,3.601090324169237e-05,0.023219083181250752,-0.0,0.0,4e-06,-0.0
lh_temporalpole <-> rh_posteriorcingulate,1.39410182077626e-05,1.4012314072425986e-06,4.855970412513523e-05,0.028849906180866552,1e-06,0.0,4e-06,1e-06
lh_lingual <-> right_accumbens_area,1.3842639450745984e-05,-2.911310440729667e-07,2.4450653674945442e-05,-0.011902014064782186,0.0,0.0,-3e-06,0.0
left_amygdala <-> rh_corpuscallosum,1.3839232945493824e-05,8.909903447496523e-07,3.286893598498686e-05,0.027099123437464494,0.0,0.0,3e-06,0.0
left_vessel <-> lh_cuneus,1.376190150639719e-05,-6.759551962453232e-07,3.9960318841320164e-05,-0.016911428676084018,0.0,0.0,-4e-06,0.0
rh_corpuscallosum <-> rh_entorhinal,1.3758216122137418e-05,1.5718369170176305e-06,4.129327300870046e-05,0.03805598933252883,-0.0,0.0,7e-06,-0.0
lh_inferiorparietal <-> right_lateral_ventricle,1.3723094818576444e-05,7.2774522648322e-07,3.34065727428977e-05,0.02177797322551259,0.0,3e-06,2e-06,-3e-06
lh_pericalcarine <-> rh_lateraloccipital,1.3686963841005156e-05,-1.620553525362346e-06,6.804532133564165e-05,-0.023812297018920053,0.0,2e-06,-8e-06,-2e-06
lh_superiorparietal <-> rh_fusiform,1.3668913263845003e-05,6.758011128549152e-08,2.129914185186745e-05,0.0031714140229241123,0.0,3e-06,-2e-06,-3e-06
cc_central <-> right_cerebellum_white_matter,1.3646071016658796e-05,-3.19655385126421e-07,4.3439503868332666e-05,-0.007356939819038893,0.0,0.0,-1e-06,0.0
left_cerebellum_cortex <-> lh_rostralanteriorcingulate,1.361228751602028e-05,-1.1708096183845943e-06,3.307258482148562e-05,-0.035390512098806955,0.0,0.0,-5e-06,0.0
brain_stem <-> cc_central,1.3563406004917449e-05,-1.5584188917842282e-06,5.802287233131467e-05,-0.026854071307845673,-0.0,1e-06,-7e-06,-1e-06
left_vessel <-> lh_lingual,1.354952590136304e-05,-5.609084117045467e-07,4.771939742846736e-05,-0.011751843558159036,0.0,1e-06,-4e-06,-1e-06
left_pallidum <-> rh_postcentral,1.3548893677873e-05,8.179166440405945e-07,2.7650167238415415e-05,0.02957019879853232,-0.0,0.0,4e-06,-1e-06
left_cerebellum_white_matter <-> lh_pericalcarine,1.3519629694596422e-05,-1.0346491991553643e-06,3.436249510620557e-05,-0.03010107924834848,0.0,0.0,-5e-06,-0.0
left_cerebellum_cortex <-> rh_rostralanteriorcingulate,1.3484652537089177e-05,-6.03015882831066e-07,2.557787013789494e-05,-0.02356647425445605,0.0,0.0,-3e-06,0.0
left_amygdala <-> rh_supramarginal,1.3467941526061949e-05,9.301629625689758e-07,3.44446495633372e-05,0.02699673264297982,0.0,0.0,4e-06,0.0
rh_posteriorcingulate <-> right_vessel,1.342404060513095e-05,1.066717683901284e-06,4.073219390719162e-05,0.026182136542062646,-0.0,0.0,5e-06,-0.0
left_amygdala <-> rh_postcentral,1.3372571423845121e-05,1.2711493033751818e-06,4.7629546001184865e-05,0.026682649396859628,-0.0,0.0,6e-06,-0.0
cc_mid_anterior <-> right_cerebellum_white_matter,1.3341870497528913e-05,-6.594507086423421e-07,4.411498908474138e-05,-0.014945062249780433,0.0,2e-06,-5e-06,-2e-06
rh_inferiorparietal <-> right_cerebellum_white_matter,1.3324396858843783e-05,-7.398739193690353e-07,2.6890780492511778e-05,-0.027503808656220582,0.0,0.0,-3e-06,0.0
left_amygdala <-> left_cerebellum_white_matter,1.3295585055894843e-05,-1.0559368655698435e-06,4.071794430122055e-05,-0.0259265937352551,0.0,0.0,-5e-06,0.0
left_vessel <-> rh_paracentral,1.32677148572389e-05,5.859942088517961e-07,2.234343101245004e-05,0.02621495592893184,0.0,-0.0,2e-06,0.0
left_cerebellum_cortex <-> right_amygdala,1.3261608451222024e-05,-1.1571987643071637e-06,3.0964727331014214e-05,-0.0373594495906503,-0.0,0.0,-5e-06,-0.0
lh_precentral <-> optic_chiasm,1.3231144782438289e-05,6.701835169796335e-07,2.5441832485611942e-05,0.026331444596709955,-0.0,0.0,4e-06,-0.0
rh_corpuscallosum <-> right_cerebellum_white_matter,1.3182171630674855e-05,1.1861583148407242e-06,3.985697817962281e-05,0.02975290250232722,-0.0,2e-06,5e-06,-2e-06
fourth_ventricle <-> right_inf_lat_vent,1.3118265385256404e-05,-7.132027277610463e-07,2.2673395398400302e-05,-0.03144162129322771,0.0,0.0,-3e-06,0.0
lh_entorhinal <-> right_cerebellum_cortex,1.3105910487668345e-05,-9.407378666162074e-07,2.508440608790891e-05,-0.03748795103261988,0.0,-1e-06,-4e-06,1e-06
left_cerebellum_white_matter <-> left_choroid_plexus,1.3078941984541631e-05,-8.028070055417479e-07,2.4014683666278606e-05,-0.03341592408430249,0.0,0.0,-4e-06,-0.0
cc_central <-> rh_fusiform,1.3033668191236712e-05,-5.779931088338944e-07,3.952960898561373e-05,-0.014618078520811727,0.0,3e-06,-4e-06,-3e-06
rh_caudalanteriorcingulate <-> rh_entorhinal,1.3033474410957332e-05,9.265889115313291e-07,3.7861561721861844e-05,0.024466614773809122,0.0,0.0,4e-06,0.0
fourth_ventricle <-> right_lateral_ventricle,1.2999606190802187e-05,1.0490589867184556e-06,4.375740622206804e-05,0.023968954920374232,-0.0,6e-06,3e-06,-6e-06
lh_caudalanteriorcingulate <-> optic_chiasm,1.2990242578368286e-05,9.876555146234233e-07,2.9560166482955648e-05,0.033400404261934455,-0.0,0.0,5e-06,-0.0
lh_cuneus <-> rh_entorhinal,1.2981904799655805e-05,-6.297742351144029e-07,2.9464913707006504e-05,-0.021366448817276732,0.0,0.0,-3e-06,-0.0
lh_pericalcarine <-> right_inf_lat_vent,1.2960834324025037e-05,-9.924887339100555e-07,4.147976787893181e-05,-0.023921289143052395,-0.0,0.0,-5e-06,-0.0
lh_lingual <-> rh_temporalpole,1.2917149251053103e-05,-5.583269775639422e-07,2.4722872725246364e-05,-0.022574287417653004,-0.0,0.0,-2e-06,-0.0
left_caudate <-> optic_chiasm,1.287778624950835e-05,9.550603307657132e-07,4.229175115632695e-05,0.022577323743319017,-0.0,7e-06,3e-06,-7e-06
left_cerebellum_white_matter <-> lh_insula,1.2866872934404803e-05,-3.4823066963507246e-07,1.0906127084426468e-05,-0.03190056939991812,-0.0,0.0,-1e-06,-0.0
lh_lingual <-> rh_lateraloccipital,1.2715374699912351e-05,-6.320086922573949e-07,2.838611724367299e-05,-0.02225687007959563,0.0,1e-06,-4e-06,-1e-06
lh_entorhinal <-> rh_precentral,1.269866295175159e-05,4.842699675460839e-07,1.4748186259787464e-05,0.03281365060865264,0.0,0.0,2e-06,0.0
rh_postcentral <-> right_pallidum,1.2695461226895814e-05,8.433746747170708e-07,2.5459247947536703e-05,0.03311345024612864,-0.0,1e-06,3e-06,-1e-06
lh_caudalmiddlefrontal <-> lh_lateraloccipital,1.2654227541222442e-05,6.019747546107259e-07,2.752026841271858e-05,0.021865923920037857,-0.0,0.0,3e-06,-0.0
cc_central <-> optic_chiasm,1.2541328877740808e-05,1.9044825867819513e-06,4.9004873053287475e-05,0.03885519778275169,0.0,0.0,7e-06,0.0
left_accumbens_area <-> rh_posteriorcingulate,1.2537173395767138e-05,1.143106944820577e-06,3.426816459511646e-05,0.03334796242221887,0.0,0.0,4e-06,0.0
lh_lateraloccipital <-> rh_fusiform,1.2529839492099506e-05,4.1487845619860295e-07,2.060223547265205e-05,0.020127775890638175,0.0,5e-06,0.0,-4e-06
left_accumbens_area <-> lh_pericalcarine,1.2521732778180294e-05,-2.9970127174789687e-07,2.2892671399746777e-05,-0.013085865247632663,0.0,0.0,-2e-06,0.0
lh_pericalcarine <-> rh_superiorparietal,1.2501883616998848e-05,-1.525054431930472e-06,6.416151805917829e-05,-0.02376528525512024,0.0,1e-06,-7e-06,-1e-06
brain_stem <-> rh_caudalanteriorcingulate,1.2478949504631179e-05,-9.221303252900484e-08,2.657107504288396e-05,-0.0034691235166461505,-0.0,0.0,-0.0,-0.0
optic_chiasm <-> rh_lingual,1.247610383639147e-05,-3.5418417903290334e-07,4.6399947046189274e-05,-0.00763164367932597,-0.0,4e-06,-2e-06,-4e-06
lh_temporalpole <-> right_lateral_ventricle,1.241556319280803e-05,9.181250020838626e-07,4.595437862776151e-05,0.019974707142659698,1e-06,0.0,0.0,1e-06
left_inf_lat_vent <-> optic_chiasm,1.241320984835705e-05,-3.5299143923799923e-07,2.2161887947682586e-05,-0.01592067577063928,0.0,0.0,-2e-06,0.0
lh_corpuscallosum <-> lh_entorhinal,1.2388508228414207e-05,1.1327799277270888e-06,3.9524474102889675e-05,0.028652965631438383,0.0,-0.0,4e-06,0.0
fourth_ventricle <-> rh_temporalpole,1.2347118711894316e-05,-1.014783715056203e-06,3.4661345787833065e-05,-0.029268656638425407,0.0,0.0,-5e-06,0.0
fourth_ventricle <-> rh_caudalanteriorcingulate,1.2311780448542552e-05,9.930663264037392e-07,3.5907132100098994e-05,0.02764882016849564,0.0,0.0,4e-06,0.0
right_accumbens_area <-> right_cerebellum_white_matter,1.2255983413214542e-05,-5.895596331448472e-07,2.600674573341724e-05,-0.022660775455386282,-0.0,0.0,-3e-06,-0.0
lh_lingual <-> lh_superiorparietal,1.2246030510550044e-05,-9.573472153816385e-07,3.8146019599181616e-05,-0.02509033241512886,0.0,0.0,-5e-06,-0.0
lh_lateraloccipital <-> lh_temporalpole,1.2210192471003153e-05,-7.143577366402636e-07,1.9977205545409783e-05,-0.035740751002799456,-0.0,0.0,-3e-06,-0.0
lh_entorhinal <-> lh_pericalcarine,1.2208689361713017e-05,-5.846992659523191e-07,2.0463532178606755e-05,-0.028558788041629875,0.0,0.0,-3e-06,0.0
rh_postcentral <-> right_amygdala,1.2201093011256656e-05,7.796740921944054e-07,2.5022786957955166e-05,0.031146116231642068,0.0,0.0,3e-06,0.0
fourth_ventricle <-> rh_rostralanteriorcingulate,1.2199637590827287e-05,-3.034055092984659e-07,1.728102230757645e-05,-0.017546996580157202,0.0,0.0,-2e-06,0.0
rh_temporalpole <-> right_cerebellum_cortex,1.2129175887453589e-05,-6.069207346770148e-07,1.8575833607053158e-05,-0.03265501819873679,-0.0,0.0,-3e-06,-0.0
lh_entorhinal <-> right_lateral_ventricle,1.2127492247212134e-05,5.9655631371975e-07,2.4785302049205116e-05,0.02405924769683837,0.0,0.0,1e-06,0.0
optic_chiasm <-> rh_rostralanteriorcingulate,1.2092457740102836e-05,9.733196676596267e-08,2.4502235262426396e-05,0.0039707503507506745,-0.0,2e-06,1e-06,-2e-06
left_cerebellum_cortex <-> right_inf_lat_vent,1.2014789571322863e-05,-1.137979683682736e-06,3.940441386799105e-05,-0.028872170660563946,0.0,0.0,-5e-06,0.0
lh_temporalpole <-> right_cerebellum_cortex,1.191379931233893e-05,-4.725942663798095e-07,1.5731094034094102e-05,-0.030022961895545732,0.0,0.0,-2e-06,0.0
fourth_ventricle <-> right_pallidum,1.1863122164003189e-05,-6.202819841927069e-07,2.2004145712237816e-05,-0.028176518512271306,0.0,0.0,-3e-06,0.0
left_cerebellum_white_matter <-> left_inf_lat_vent,1.1833887944025883e-05,-3.724243473466521e-07,1.3089411493058989e-05,-0.02843061671465083,0.0,-1e-06,-1e-06,1e-06
fourth_ventricle <-> lh_frontalpole,1.18011526967493e-05,-4.886479585907642e-08,1.7300861625612767e-05,-0.0028227824192631258,-0.0,0.0,-0.0,-0.0
lh_lingual <-> right_pallidum,1.1765759836464652e-05,-6.590792333660015e-07,2.9946451507837324e-05,-0.0220012451472622,0.0,0.0,-3e-06,0.0
cc_central <-> lh_lingual,1.1722905707828115e-05,-9.726252135274744e-07,3.230001909193157e-05,-0.0301028981369546,-0.0,0.0,-4e-06,-0.0
right_cerebellum_cortex <-> right_vessel,1.1655895162830723e-05,-5.072912245792695e-07,2.017721495259297e-05,-0.025129331894992765,0.0,0.0,-3e-06,0.0
rh_caudalmiddlefrontal <-> rh_lateraloccipital,1.165236787889629e-05,7.095731922880431e-07,3.285211218484857e-05,0.021592440202769417,-0.0,0.0,4e-06,-0.0
lh_lateraloccipital <-> right_lateral_ventricle,1.1650224251490372e-05,9.754806822538636e-07,3.336109319797325e-05,0.029231307361339547,0.0,1e-06,3e-06,-1e-06
left_cerebellum_white_matter <-> lh_temporalpole,1.1646195883493807e-05,-4.321821017229456e-07,1.4560224759232586e-05,-0.029662006514284453,0.0,0.0,-2e-06,0.0
rh_corpuscallosum <-> rh_temporalpole,1.163025479720145e-05,3.983014561499692e-07,3.054896024399018e-05,0.013033868069130409,-0.0,2e-06,2e-06,-3e-06
fourth_ventricle <-> lh_parsorbitalis,1.1600744521397093e-05,-5.665668909846879e-07,2.0286019367771566e-05,-0.02791517295673999,0.0,-0.0,-3e-06,1e-06
brain_stem <-> lh_temporalpole,1.1564976333427741e-05,-6.256422119726137e-07,2.230646966315653e-05,-0.02803499932632805,0.0,0.0,-3e-06,0.0
lh_lateraloccipital <-> right_accumbens_area,1.1488598508041785e-05,-1.158574876500482e-06,4.694267846668021e-05,-0.024675373468260396,0.0,0.0,-5e-06,0.0
left_cerebellum_cortex <-> rh_pericalcarine,1.142993642627581e-05,-5.957206474207108e-07,1.9812966052024715e-05,-0.030052043970476554,-0.0,0.0,-3e-06,-0.0
lh_rostralmiddlefrontal <-> rh_superiorparietal,1.1420224715645115e-05,-1.9915835929332184e-07,9.746846576318297e-06,-0.02041216470255017,-0.0,0.0,-0.0,-0.0
left_cerebellum_white_matter <-> right_thalamus,1.1407107226847067e-05,-5.502905456355262e-07,2.2875543997233396e-05,-0.024045333844895718,0.0,0.0,-2e-06,0.0
fourth_ventricle <-> right_accumbens_area,1.1395019850142523e-05,-4.608722704003586e-07,2.9212891469850302e-05,-0.015770933238274776,0.0,0.0,-3e-06,-0.0
rh_inferiorparietal <-> rh_posteriorcingulate,1.1303460431260786e-05,7.62838128602528e-07,2.4470951812757436e-05,0.03116047670193118,-0.0,0.0,3e-06,-0.0
cc_anterior <-> fourth_ventricle,1.1261315143719264e-05,-7.298436566010293e-07,2.6694729458118518e-05,-0.027330127337393758,-0.0,0.0,-3e-06,-0.0
fourth_ventricle <-> rh_parsorbitalis,1.1218723680558946e-05,-7.730777421481131e-07,2.582059323952564e-05,-0.029928764507241728,0.0,0.0,-3e-06,0.0
